,Absorbance Spectrum,Absorbance Spectrum,,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum
Wavenumber cm-1,,,,,,,,,,,,,
,Lumilog_GaN_substrate 20degC,Lumilog_GaN_substrate_80degC,LUMILOG_GaN_substrate_-160degC,B120504_InGaN_20degC,B120504_InGaN_80degC,B120504_InGaN_20degC_Vak,B120504_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_20degC_Vak,J130828_10nm_M16_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_90degC,J140228_3nm_InGaN_20degC,J140228_3nm_InGaN_90degC,J140228_3nm_InGaN_-160degC
7933.31103,0.491134912,0.532887757,1.263289571,0.418138295,0.393440545,0.547542632,0.567505777,0.758061826,0.750558555,0.735671699,0.901944101,0.892588973,0.952374756
7932.828849,0.489873528,0.536816239,1.271434665,0.409806311,0.398596495,0.550534487,0.579925954,0.752215147,0.755739331,0.736317217,0.913401484,0.89720577,0.955566585
7932.346669,0.500462711,0.520945787,1.262657404,0.403389603,0.415531605,0.540895581,0.594371617,0.744354546,0.760653436,0.73491174,0.911331177,0.903270185,0.956719339
7931.864489,0.504003584,0.497569144,1.262328625,0.404190481,0.428742021,0.528561532,0.583538473,0.738651156,0.762808442,0.731069267,0.90221262,0.900814116,0.964935422
7931.382309,0.49643755,0.492156386,1.294547796,0.412914246,0.431339234,0.522913694,0.566130459,0.735828876,0.762656987,0.722545445,0.896982074,0.890660763,0.983095467
7930.900129,0.482596159,0.512046099,1.348063469,0.418165296,0.428120732,0.520402789,0.558993042,0.738953531,0.766132414,0.716033518,0.89694947,0.886456966,0.994779885
7930.417948,0.47064814,0.541639566,1.379277825,0.415445,0.427509576,0.511513174,0.558918238,0.745187819,0.774616897,0.719777703,0.897852659,0.888924837,0.992767096
7929.935768,0.475966364,0.555992544,1.351370573,0.412672907,0.431686848,0.503056824,0.563879669,0.745796382,0.779279113,0.725971937,0.895736039,0.884107828,0.985510767
7929.453588,0.500776529,0.548057556,1.298610568,0.410849303,0.437457353,0.507626116,0.571319401,0.743464828,0.776232243,0.722607374,0.895595968,0.875302553,0.976333797
7928.971408,0.51261133,0.5266366,1.270449162,0.395813584,0.441428095,0.512618899,0.572107673,0.747196913,0.771547675,0.709639311,0.90136081,0.881792605,0.96874547
7928.489228,0.496428549,0.505171955,1.272648692,0.372237533,0.445964903,0.508083105,0.566885233,0.756050348,0.768355072,0.69511193,0.905406117,0.8978827,0.970767975
7928.007047,0.489827931,0.506180406,1.281703234,0.372372955,0.452488214,0.511776865,0.574047387,0.760728061,0.761993766,0.690409064,0.905358315,0.90019685,0.982084572
7927.524867,0.503173649,0.525131643,1.275150657,0.394343704,0.451673687,0.518927634,0.591889441,0.757184625,0.752210319,0.701649725,0.908085763,0.891404688,0.993007958
7927.042687,0.506155431,0.528386474,1.261631966,0.407119691,0.439217031,0.515329421,0.59580946,0.75353682,0.750306249,0.722998202,0.91019237,0.887325525,0.99402231
7926.560507,0.496547163,0.506739795,1.25502193,0.406148732,0.428307235,0.517014444,0.579774559,0.754064441,0.759056032,0.73802042,0.900493383,0.890027642,0.98341459
7926.078326,0.489845157,0.481721789,1.249607801,0.405053079,0.431944698,0.524394333,0.556799948,0.752371728,0.764459968,0.736569643,0.88717401,0.893658996,0.969836473
7925.596146,0.488771856,0.471725792,1.247178197,0.411505848,0.439088821,0.519445539,0.545886695,0.748454452,0.759840071,0.731801689,0.88724035,0.890696406,0.962901592
7925.113966,0.495261133,0.472854495,1.257663846,0.421031326,0.435388207,0.513599336,0.554800212,0.747335732,0.754215837,0.734779537,0.893735349,0.88072896,0.961370647
7924.631786,0.500808835,0.473016202,1.278695941,0.422467262,0.428719312,0.525516212,0.571324944,0.747059703,0.754134953,0.737883985,0.891893029,0.873631179,0.95972985
7924.149606,0.489157975,0.473189026,1.297601461,0.409728706,0.429413497,0.545368552,0.586449027,0.746022165,0.754434526,0.739224195,0.885509372,0.875904083,0.957085609
7923.667425,0.470594972,0.474836886,1.302719355,0.388131946,0.434435368,0.546480715,0.598836362,0.746951818,0.750604987,0.74497813,0.883170605,0.885247111,0.952473164
7923.185245,0.466257364,0.477714717,1.3047719,0.375286281,0.43648386,0.523260891,0.60277611,0.749316514,0.750176013,0.749574482,0.888730526,0.894141257,0.947313547
7922.703065,0.473197907,0.489563912,1.324718952,0.386663735,0.426567465,0.503043294,0.594893157,0.749210238,0.757689476,0.746147096,0.901077032,0.896817923,0.947474599
7922.220885,0.476387501,0.508992434,1.349870563,0.409548521,0.404834837,0.502186894,0.582122266,0.746454597,0.768026114,0.738614142,0.909887969,0.898313046,0.952979565
7921.738705,0.47700718,0.524312854,1.348656297,0.416345567,0.389460772,0.501091838,0.574806988,0.7468732,0.778301895,0.731109619,0.908887148,0.904829025,0.957324386
7921.256524,0.481770962,0.520552099,1.322099566,0.409415334,0.385145634,0.486733079,0.566824079,0.752891898,0.782582998,0.726578116,0.90138042,0.910459101,0.959877133
7920.774344,0.481218904,0.487833709,1.300560474,0.403476626,0.37719065,0.47195822,0.55290091,0.757925987,0.774517,0.726201534,0.889973521,0.909186482,0.964703798
7920.292164,0.468423128,0.449255675,1.304394484,0.396892726,0.366587907,0.467081994,0.550570309,0.75702852,0.765022397,0.728104591,0.881002188,0.905977905,0.967826128
7919.809984,0.460908443,0.434823334,1.319210768,0.391608506,0.37027356,0.473633468,0.56270349,0.752572775,0.765900135,0.730586648,0.880547106,0.903227448,0.961875618
7919.327803,0.469940603,0.444937617,1.325460672,0.395920634,0.391201854,0.483774394,0.570055068,0.746732533,0.769452274,0.729593277,0.883696198,0.895969033,0.947733402
7918.845623,0.482020825,0.469947755,1.323507905,0.405240953,0.412996739,0.48899287,0.569628477,0.74083215,0.766757131,0.725892603,0.883855343,0.886072695,0.938445151
7918.363443,0.489853412,0.504715323,1.303503275,0.409434944,0.425230682,0.500907063,0.572953939,0.738050699,0.76330477,0.727008402,0.885119855,0.878777027,0.950275719
7917.881263,0.497431576,0.532820702,1.269838095,0.40660727,0.433250904,0.520723104,0.580596447,0.739012003,0.764829636,0.731166601,0.892252803,0.875068545,0.97562784
7917.399083,0.501621068,0.534245849,1.259265661,0.395854086,0.439065486,0.524957955,0.585314572,0.742014408,0.769973397,0.729580998,0.901055336,0.878290772,0.984387398
7916.916902,0.502026975,0.513007343,1.278375745,0.386955768,0.444978446,0.514878452,0.585346401,0.74507457,0.77286315,0.723929644,0.907867253,0.886606753,0.972257495
7916.434722,0.500921369,0.489723444,1.285590887,0.391721159,0.450230896,0.505957603,0.581064284,0.745508671,0.76724273,0.72196269,0.910004079,0.892566323,0.962979913
7915.952542,0.493935287,0.477977753,1.26797092,0.396574646,0.442281991,0.497236192,0.572393358,0.744976342,0.758209765,0.725641012,0.906955004,0.902833045,0.962676227
7915.470362,0.477455914,0.483713031,1.266435266,0.388285816,0.425537586,0.496216446,0.562615752,0.74513787,0.758138418,0.73231405,0.90526998,0.922629058,0.962661445
7914.988182,0.457689881,0.499200255,1.290392518,0.37984401,0.419425368,0.509733796,0.558350027,0.742842734,0.76613903,0.735808194,0.905151546,0.933318496,0.96323359
7914.506001,0.447690398,0.506798744,1.308130264,0.384490937,0.421321899,0.523584008,0.563524067,0.739652693,0.769468009,0.732982397,0.901843309,0.924422264,0.964378655
7914.023821,0.452174485,0.504344523,1.314292073,0.394079596,0.41820246,0.52630347,0.567645252,0.740186214,0.765098751,0.730708241,0.900068343,0.909674823,0.96273315
7913.541641,0.458065838,0.496379107,1.324116349,0.396803886,0.410892248,0.520217538,0.562931895,0.744389474,0.759503007,0.730845213,0.901201725,0.898343205,0.96571517
7913.059461,0.454301298,0.484331846,1.330029249,0.395949632,0.405340493,0.512552679,0.561327398,0.749546766,0.754333317,0.725455642,0.892980337,0.890908957,0.978654802
7912.577281,0.449525386,0.472221732,1.320600629,0.397493511,0.405260056,0.507457197,0.567366064,0.752900839,0.752450109,0.716486871,0.875614882,0.885793924,0.991587579
7912.0951,0.45089063,0.464826643,1.305916309,0.401717752,0.414623201,0.502720714,0.571614444,0.752775729,0.759205461,0.712417603,0.866755903,0.885126114,0.995579362
7911.61292,0.454947501,0.469509691,1.304599285,0.408302724,0.435495019,0.504504085,0.574221373,0.749801219,0.768530667,0.714432299,0.873135209,0.893514872,0.990353048
7911.13074,0.455891818,0.482418537,1.320512772,0.410357714,0.445819974,0.511520743,0.572710574,0.747105956,0.770290196,0.721390545,0.884369671,0.901954412,0.980249643
7910.64856,0.449673235,0.488573909,1.329837561,0.399195671,0.422031909,0.5066728,0.557782352,0.747193158,0.766674459,0.728765965,0.887855709,0.897896469,0.973594904
7910.166379,0.444038272,0.487152308,1.310741663,0.382953823,0.38624084,0.496030807,0.541166961,0.749771714,0.764789045,0.730065882,0.885932684,0.884974957,0.970747709
7909.684199,0.451414615,0.493021488,1.286290884,0.378768027,0.367789626,0.498123229,0.541664004,0.752618909,0.76465708,0.72277236,0.88765651,0.871308327,0.967228293
7909.202019,0.47285521,0.513990819,1.284634709,0.394466698,0.371457905,0.511050701,0.556995213,0.753289163,0.762966752,0.709003985,0.891023874,0.861356735,0.968562126
7908.719839,0.490432233,0.524944961,1.298385143,0.41969195,0.385372639,0.519795001,0.569093585,0.753011167,0.761773705,0.703744113,0.894026756,0.859662771,0.981104732
7908.237659,0.485052794,0.506157815,1.314964056,0.428517252,0.395707399,0.515999854,0.566620469,0.753257573,0.763487697,0.717523575,0.895724535,0.866962194,0.998442233
7907.755478,0.472108185,0.491029054,1.332168341,0.418267071,0.410462886,0.510397792,0.564026237,0.750991821,0.766786754,0.736213624,0.889834642,0.880778193,1.0074476
7907.273298,0.476150751,0.502090514,1.334810138,0.414461821,0.431602031,0.515629768,0.575117409,0.745659471,0.769347012,0.745596111,0.884145141,0.899074256,1.004974961
7906.791118,0.486076385,0.519845903,1.317891359,0.423558384,0.438573509,0.526292861,0.588225424,0.741200507,0.766373217,0.748693347,0.892736375,0.912273228,0.998805463
7906.308938,0.48398447,0.527974248,1.301547527,0.430995792,0.436363906,0.526441932,0.59644562,0.738305271,0.757179558,0.744443893,0.907942235,0.909078181,0.992092669
7905.826758,0.473727345,0.519075036,1.294706583,0.426346034,0.438224733,0.516496241,0.601831257,0.73567301,0.749157906,0.731804967,0.915626585,0.898644924,0.981782436
7905.344577,0.459772706,0.497118741,1.300223351,0.420376241,0.428884119,0.515578568,0.598214805,0.735601842,0.751096666,0.725675642,0.916459918,0.896665514,0.971980751
7904.862397,0.444563657,0.478668541,1.334305167,0.424866319,0.405327082,0.518689573,0.588858008,0.739068866,0.762245595,0.731410563,0.915765226,0.900303721,0.970988393
7904.380217,0.439783067,0.467607617,1.382275462,0.425679862,0.386898547,0.510519326,0.587801039,0.74140954,0.767831087,0.73420006,0.917140484,0.89779681,0.97617209
7903.898037,0.454693913,0.464777112,1.383878589,0.415132225,0.38016665,0.50394237,0.595406532,0.741580606,0.760882795,0.729108453,0.916282594,0.88764745,0.97832942
7903.415856,0.482378453,0.473945439,1.346367002,0.408866912,0.385841578,0.504871011,0.597871184,0.744658172,0.753617764,0.724468648,0.907500207,0.878093719,0.972238898
7902.933676,0.49672392,0.476332307,1.328061581,0.410179019,0.399664164,0.503915489,0.584181726,0.748842895,0.755152106,0.721820951,0.899174988,0.875274062,0.962682188
7902.451496,0.478628814,0.454495132,1.323374629,0.407881141,0.408097386,0.49838376,0.560409129,0.748277307,0.758868515,0.718137681,0.896244168,0.878543317,0.961730421
7901.969316,0.449056625,0.43324393,1.308368921,0.395274729,0.402582347,0.484778404,0.545016229,0.746100187,0.755803466,0.715594947,0.891983032,0.882326365,0.970626116
7901.487136,0.439270288,0.437468261,1.297425151,0.374815136,0.387501031,0.469465584,0.54642117,0.745819032,0.752623856,0.719224811,0.887190163,0.88326025,0.980543792
7901.004955,0.446470231,0.457396686,1.301279902,0.364673406,0.382916898,0.46861732,0.555157781,0.744240105,0.759231508,0.725869894,0.887887299,0.887190461,0.989173055
7900.522775,0.454534441,0.480656028,1.31065166,0.37458697,0.400940627,0.478048056,0.559055507,0.741252244,0.767365634,0.727702439,0.892312407,0.896782815,0.997631133
7900.040595,0.456614524,0.493560672,1.311987638,0.380919874,0.422326684,0.484313309,0.555640996,0.74226594,0.766082048,0.727823079,0.89598918,0.904565394,1.001430154
7899.558415,0.456811965,0.484549075,1.300965071,0.372773498,0.426677972,0.491702199,0.549860299,0.747976899,0.761293173,0.733115435,0.895774543,0.907273233,0.996540904
7899.076235,0.464898676,0.472246081,1.28590703,0.368053883,0.419165701,0.503932357,0.547072351,0.750411034,0.759017289,0.739121139,0.891318083,0.905854881,0.987326622
7898.594054,0.477537036,0.4745785,1.272606611,0.368266046,0.413863271,0.513826549,0.550467074,0.74670279,0.756547511,0.736942291,0.88627553,0.899697959,0.979162872
7898.111874,0.487424701,0.479970992,1.269458055,0.367684931,0.414618462,0.517648101,0.55534482,0.745089829,0.754590034,0.729400456,0.881217301,0.893038929,0.971749008
7897.629694,0.494269282,0.475787193,1.285368085,0.374395072,0.412475765,0.511869669,0.5548985,0.748235285,0.755906761,0.725170434,0.875730872,0.893372953,0.963118672
7897.147514,0.49133414,0.470095813,1.308811784,0.391064137,0.403974801,0.497249156,0.553659141,0.750023603,0.758759558,0.72215569,0.871744335,0.900152445,0.955917597
7896.665334,0.47764948,0.468049169,1.324445009,0.401013225,0.397019297,0.482159197,0.558104277,0.749987245,0.761331797,0.719403327,0.874571621,0.904059649,0.956427276
7896.183153,0.466974288,0.461613476,1.328970075,0.392889112,0.396989405,0.476825804,0.5633322,0.751953125,0.764484406,0.723598421,0.889508188,0.902252078,0.96052736
7895.700973,0.468060672,0.456327915,1.320650339,0.388727486,0.400530756,0.486535758,0.564351499,0.754532456,0.768390417,0.728675902,0.90517807,0.896997452,0.959814608
7895.218793,0.477473527,0.465557754,1.308508277,0.406670302,0.4020015,0.496610194,0.571542799,0.753267348,0.771623135,0.723837376,0.907155037,0.888138175,0.957754731
7894.736613,0.491200686,0.478191197,1.308414698,0.425824285,0.398935765,0.493043989,0.591695368,0.749169707,0.772034883,0.717030644,0.901959717,0.883067608,0.954953134
7894.254432,0.50076592,0.477216184,1.314758897,0.420821786,0.389092684,0.478682458,0.603488326,0.748586118,0.767979026,0.721181929,0.900624573,0.888697267,0.951729894
7893.772252,0.495527774,0.471239865,1.300737858,0.399463296,0.382856607,0.463380039,0.585977256,0.749711633,0.761491001,0.730548918,0.905615151,0.900619209,0.957454324
7893.290072,0.484966606,0.470504075,1.270619392,0.383505344,0.392498106,0.460839361,0.560667932,0.746034443,0.758561611,0.729857028,0.909508705,0.911142766,0.969322383
7892.807892,0.482027471,0.471444756,1.255428791,0.385901511,0.403637171,0.471211553,0.551529884,0.741152763,0.762562394,0.721933067,0.902605295,0.911527395,0.977046371
7892.325712,0.481400132,0.475188345,1.253504157,0.408023536,0.398182005,0.488394171,0.556460023,0.740101576,0.768659115,0.72033149,0.891579807,0.897759497,0.981101215
7891.843531,0.479462177,0.477844775,1.252304435,0.429227203,0.383102536,0.512206495,0.567860425,0.742740393,0.767809391,0.722915769,0.886285126,0.882893205,0.98471868
7891.361351,0.481864065,0.475196689,1.259678841,0.432875425,0.374678969,0.535253465,0.575856447,0.747794867,0.75810349,0.721645951,0.883179307,0.880531728,0.986380935
7890.879171,0.481657982,0.47064665,1.277963519,0.422917068,0.374825776,0.539365113,0.575588286,0.750711203,0.75107789,0.721421301,0.8820225,0.8849051,0.983610094
7890.396991,0.469003022,0.460175544,1.292998672,0.400206774,0.380075216,0.511967897,0.574382544,0.750650883,0.758443296,0.727189302,0.888160169,0.886125565,0.977425635
7889.914811,0.453699768,0.449121505,1.285199165,0.381361961,0.392999232,0.481116027,0.576295316,0.752473176,0.773961544,0.731662989,0.897662878,0.884651423,0.96989578
7889.43263,0.441999346,0.451967001,1.264543414,0.386607438,0.397638977,0.479326636,0.578295529,0.754003227,0.780087471,0.727286935,0.903857052,0.885363638,0.968293905
7888.95045,0.437299728,0.465922922,1.264680862,0.405401051,0.386265039,0.495321304,0.584472656,0.750780523,0.771722376,0.71941936,0.903060973,0.893168986,0.976440966
7888.46827,0.449167579,0.474896371,1.285878181,0.416600108,0.384801418,0.51053822,0.591592669,0.747491241,0.761952043,0.719221056,0.890959799,0.900905907,0.980492592
7887.98609,0.462285221,0.464643508,1.303509951,0.407081217,0.395766497,0.518003166,0.583690405,0.748848736,0.76070255,0.727639735,0.873239338,0.894217134,0.972260714
7887.503909,0.462444872,0.448163986,1.314399123,0.390390962,0.403153658,0.514535069,0.575168967,0.751511097,0.761566103,0.734532893,0.86543709,0.879584491,0.961532772
7887.021729,0.460170627,0.452695757,1.32289958,0.389999777,0.407856613,0.499309182,0.581854224,0.751021624,0.755982161,0.732621312,0.871664941,0.875226974,0.959697068
7886.539549,0.449774057,0.465096384,1.319484591,0.390594244,0.407142133,0.4726457,0.581030428,0.748080432,0.747965217,0.727471471,0.880608141,0.881928265,0.968223691
7886.057369,0.432614684,0.462161958,1.308833361,0.379686683,0.391295224,0.461173058,0.573605359,0.74626416,0.747302055,0.727386892,0.887886345,0.889807522,0.975568712
7885.575189,0.432919115,0.461594641,1.30502069,0.376740664,0.371301085,0.485069275,0.580537617,0.746772587,0.755628109,0.72894603,0.899242997,0.89639008,0.974855185
7885.093008,0.443924993,0.472478569,1.301648498,0.379447341,0.370168239,0.511138201,0.586067677,0.748858392,0.766669214,0.72871989,0.910885036,0.898382902,0.970261574
7884.610828,0.449412942,0.475750417,1.294869542,0.375439674,0.392267764,0.519901276,0.576914012,0.754177809,0.776340485,0.734221578,0.912373602,0.891224504,0.963326454
7884.128648,0.457707226,0.472488284,1.301686287,0.376080632,0.416377932,0.535058081,0.566898763,0.760085046,0.7817294,0.74566561,0.903168142,0.882356822,0.957000494
7883.646468,0.464959264,0.476683229,1.321285844,0.383030087,0.420239717,0.548554778,0.557475805,0.75741452,0.778453946,0.751132965,0.893371284,0.880212188,0.956190228
7883.164288,0.459434509,0.483885437,1.322672129,0.379997492,0.411141187,0.53073591,0.543941617,0.749068737,0.770096481,0.744649351,0.888579309,0.883500516,0.95561105
7882.682107,0.449919611,0.483740151,1.303952098,0.366018802,0.404886991,0.502021909,0.53910768,0.745144069,0.764658749,0.73033464,0.88296181,0.887609482,0.951169848
7882.199927,0.444259316,0.476458251,1.300877452,0.356656373,0.40488255,0.495187938,0.552455366,0.743493557,0.760602117,0.718387544,0.874265373,0.890283525,0.951642752
7881.717747,0.442389518,0.472278118,1.319542766,0.365810454,0.410460204,0.496406019,0.569111168,0.742769659,0.755438983,0.717963815,0.868519187,0.891377747,0.961950779
7881.235567,0.450355291,0.473715901,1.329379559,0.391952068,0.413540602,0.493303627,0.566345394,0.748012245,0.75612843,0.724951923,0.869107485,0.891460955,0.974414825
7880.753387,0.46370393,0.472724825,1.307866335,0.413902074,0.406106919,0.500802398,0.554239511,0.754089773,0.764478862,0.729428351,0.875288069,0.891585767,0.976888418
7880.271206,0.469122767,0.474440962,1.265001297,0.417473078,0.405099124,0.515786946,0.557149589,0.751761675,0.771426916,0.72986865,0.881232142,0.889664531,0.969802439
7879.789026,0.468913376,0.48225987,1.233435035,0.413061917,0.417526424,0.520850837,0.564161956,0.742940724,0.771749794,0.729625642,0.880420506,0.885792673,0.965828478
7879.306846,0.468470365,0.483312696,1.236246109,0.407136947,0.419519037,0.51465255,0.553827345,0.736173153,0.769572735,0.732163548,0.879861474,0.888120055,0.967994809
7878.824666,0.462768167,0.479159296,1.268482447,0.387657613,0.409779906,0.510470092,0.536115646,0.737208962,0.770534694,0.737514615,0.888693571,0.898546875,0.972839713
7878.342485,0.454373091,0.478690237,1.303111792,0.359989196,0.407437444,0.514037907,0.532466173,0.744294882,0.772291064,0.739099562,0.898005188,0.905506134,0.97968626
7877.860305,0.45200932,0.472415864,1.312366128,0.352569818,0.411563814,0.511611044,0.543434799,0.749482632,0.768497229,0.732310951,0.894390583,0.89970988,0.988081038
7877.378125,0.452378094,0.45846045,1.301012158,0.36735028,0.415279567,0.494889051,0.552494764,0.748246133,0.764209092,0.723094583,0.880314231,0.88664639,0.994530022
7876.895945,0.455407619,0.4528974,1.294577837,0.383242279,0.413736522,0.471838444,0.554360032,0.744944096,0.765817225,0.719038427,0.871653318,0.877075672,0.988385916
7876.413765,0.466336966,0.458865136,1.29677856,0.390523881,0.400256485,0.45386377,0.553183138,0.745209038,0.766433299,0.719965398,0.877987623,0.873566031,0.967097461
7875.931584,0.472479939,0.463141292,1.294259667,0.384248465,0.384183168,0.455370814,0.548551321,0.748037219,0.761887312,0.723457992,0.886964738,0.872684777,0.946285307
7875.449404,0.46491307,0.460243613,1.286838412,0.366206557,0.381133467,0.479138047,0.54454726,0.748908401,0.758676708,0.727202594,0.884009838,0.870999515,0.941682756
7874.967224,0.45826897,0.46121636,1.284052134,0.351181179,0.386530995,0.493218362,0.550992131,0.74624306,0.761841536,0.728585839,0.875561535,0.868330896,0.952817142
7874.485044,0.45988211,0.472183704,1.286134958,0.349611074,0.387160808,0.476008743,0.565533876,0.742077947,0.768166423,0.727802813,0.873547554,0.869499147,0.965000093
7874.002864,0.464069873,0.477276534,1.291298866,0.362363994,0.384940177,0.46363461,0.571303368,0.740826368,0.768621504,0.725084662,0.880648136,0.877462447,0.970583558
7873.520683,0.47137481,0.466611713,1.29799819,0.376584589,0.386112154,0.478682041,0.56014663,0.746186435,0.762071431,0.721010447,0.890945554,0.889298558,0.974529922
7873.038503,0.482369065,0.461260647,1.297406435,0.377582192,0.39046514,0.491564453,0.547834039,0.75614059,0.760113716,0.716510653,0.891606867,0.899986684,0.974797249
7872.556323,0.49123618,0.47753945,1.288318157,0.375414073,0.395624638,0.489214808,0.55299437,0.762881994,0.770274401,0.711990595,0.882198572,0.907760143,0.967475176
7872.074143,0.499209225,0.503774047,1.273834229,0.382668048,0.403148979,0.502241611,0.56921345,0.761888921,0.783890724,0.712054908,0.879877865,0.911986411,0.962342441
7871.591962,0.508268297,0.51583761,1.255559564,0.392599106,0.413024902,0.533411741,0.577947974,0.758011222,0.785897374,0.718961239,0.88569957,0.907977521,0.966126561
7871.109782,0.504059374,0.498068035,1.247587085,0.396423042,0.413312376,0.544663429,0.580319345,0.754712343,0.774067938,0.727179348,0.886332452,0.90113312,0.971925616
